date,home,away,home_ml,away_ml,p_home_close,p_away_close,vig,n_books
2024-08-03,Los Angeles Angels,New York Mets,116,-136,0.4451,0.5549,0.04013,6
2024-08-03,Minnesota Twins,Chicago White Sox,-345,265,0.73889,0.26111,0.04925,6
2024-08-03,New York Yankees,Toronto Blue Jays,-239,195,0.6753,0.3247,0.044,6
2024-08-03,Pittsburgh Pirates,Arizona Diamondbacks,-130,102,0.53371,0.46629,0.05904,6
2024-08-03,San Diego Padres,Colorado Rockies,-184,154,0.62224,0.37776,0.04221,6
2024-08-03,Texas Rangers,Boston Red Sox,-115,-108,0.50798,0.49202,0.05296,6
2024-08-03,Washington Nationals,Milwaukee Brewers,-104,-118,0.48443,0.51557,0.04988,6
2024-08-04,Athletics,Los Angeles Dodgers,148,-178,0.38713,0.61287,0.04368,6
2024-08-04,Atlanta Braves,Miami Marlins,-242,195,0.67597,0.32403,0.04616,6
2024-08-04,Chicago Cubs,St. Louis Cardinals,-148,124,0.57261,0.42739,0.04221,6
2024-08-04,Cincinnati Reds,San Francisco Giants,-115,-105,0.51083,0.48917,0.04708,6
2024-08-04,Cleveland Guardians,Baltimore Orioles,112,-138,0.44838,0.55162,0.04954,6
2024-08-04,Detroit Tigers,Kansas City Royals,108,-134,0.45659,0.54341,0.05549,6
2024-08-04,Houston Astros,Tampa Bay Rays,-160,130,0.58599,0.41401,0.05017,6
2024-08-04,Los Angeles Angels,New York Mets,122,-150,0.42859,0.57141,0.04864,6
2024-08-04,Minnesota Twins,Chicago White Sox,-320,260,0.73282,0.26718,0.03968,6
2024-08-04,New York Yankees,Toronto Blue Jays,-279,218,0.70035,0.29965,0.05111,6
2024-08-04,Pittsburgh Pirates,Arizona Diamondbacks,-228,175,0.65639,0.34361,0.05829,6
2024-08-04,San Diego Padres,Colorado Rockies,-205,162,0.63825,0.36175,0.05308,6
2024-08-04,Seattle Mariners,Philadelphia Phillies,106,-128,0.46311,0.53689,0.04567,6
2024-08-04,Texas Rangers,Boston Red Sox,-128,100,0.5285,0.4715,0.06044,6
2024-08-04,Washington Nationals,Milwaukee Brewers,102,-125,0.47059,0.52941,0.04938,6
2024-08-05,Cleveland Guardians,Arizona Diamondbacks,100,-119,0.47921,0.52079,0.04338,6
2024-08-05,Miami Marlins,Cincinnati Reds,120,-146,0.43337,0.56663,0.04887,6
2024-08-05,St. Louis Cardinals,New York Mets,-110,-112,0.49734,0.50266,0.05322,6
2024-08-05,Washington Nationals,San Francisco Giants,144,-176,0.39149,0.60851,0.04901,6
2024-08-06,Athletics,Chicago White Sox,-202,169,0.64295,0.35705,0.04117,6
2024-08-06,Atlanta Braves,Milwaukee Brewers,-135,110,0.54677,0.45323,0.05066,6
2024-08-06,Chicago Cubs,Minnesota Twins,100,-121,0.47732,0.52268,0.04751,6
2024-08-06,Kansas City Royals,Boston Red Sox,-132,110,0.54479,0.45521,0.04608,6
2024-08-06,Los Angeles Dodgers,Philadelphia Phillies,-148,120,0.56798,0.43202,0.05213,6
2024-08-06,Miami Marlins,Cincinnati Reds,112,-135,0.45088,0.54912,0.04617,6
2024-08-06,Pittsburgh Pirates,San Diego Padres,145,-172,0.39202,0.60798,0.04119,6
2024-08-06,St. Louis Cardinals,Tampa Bay Rays,-158,130,0.58481,0.41519,0.04719,6
2024-08-06,Texas Rangers,Houston Astros,-115,-112,0.50362,0.49638,0.06207,6
2024-08-06,Toronto Blue Jays,Baltimore Orioles,115,-140,0.44362,0.55638,0.04845,6
2024-08-06,Washington Nationals,San Francisco Giants,-104,-118,0.48443,0.51557,0.04988,6
2024-08-07,Athletics,Chicago White Sox,-190,158,0.62785,0.37215,0.04352,6
2024-08-07,Atlanta Braves,Milwaukee Brewers,-156,132,0.58601,0.41399,0.04117,6
2024-08-07,Chicago Cubs,Minnesota Twins,-110,-108,0.50219,0.49781,0.04304,6
2024-08-07,Cleveland Guardians,Arizona Diamondbacks,-112,-111,0.50106,0.49894,0.05437,6
2024-08-07,Colorado Rockies,New York Mets,122,-150,0.42827,0.57173,0.04944,6
2024-08-07,Kansas City Royals,Boston Red Sox,-130,105,0.53676,0.46324,0.05302,6
2024-08-07,Los Angeles Dodgers,Philadelphia Phillies,-109,-114,0.49521,0.50479,0.05315,6
2024-08-07,New York Yankees,Los Angeles Angels,-296,240,0.71771,0.28229,0.04191,6
2024-08-07,Pittsburgh Pirates,San Diego Padres,128,-158,0.41678,0.58322,0.05004,6
2024-08-07,Seattle Mariners,Detroit Tigers,-212,164,0.64268,0.35732,0.05807,6
2024-08-07,St. Louis Cardinals,Tampa Bay Rays,-121,101,0.52392,0.47608,0.04502,6
2024-08-07,Texas Rangers,Houston Astros,110,-131,0.45643,0.54357,0.04329,6
2024-08-07,Toronto Blue Jays,Baltimore Orioles,114,-138,0.44568,0.55432,0.04603,6
2024-08-07,Washington Nationals,San Francisco Giants,130,-160,0.41483,0.58517,0.05037,6
2024-08-08,Atlanta Braves,Milwaukee Brewers,-133,112,0.54754,0.45246,0.04251,6
2024-08-08,Colorado Rockies,New York Mets,122,-150,0.42859,0.57141,0.04864,6
2024-08-08,Kansas City Royals,Boston Red Sox,-146,120,0.56595,0.43405,0.04721,6
2024-08-08,Los Angeles Dodgers,Philadelphia Phillies,-144,120,0.56456,0.43544,0.04387,6
2024-08-08,Miami Marlins,Cincinnati Reds,154,-185,0.37753,0.62247,0.04282,6
2024-08-08,New York Yankees,Los Angeles Angels,-239,195,0.6753,0.3247,0.044,6
2024-08-08,Pittsburgh Pirates,San Diego Padres,-106,-115,0.48974,0.51026,0.04827,6
2024-08-08,Seattle Mariners,Detroit Tigers,-138,112,0.55238,0.44762,0.0513,6
2024-08-08,St. Louis Cardinals,Tampa Bay Rays,-124,105,0.53202,0.46798,0.04237,6
2024-08-08,Toronto Blue Jays,Baltimore Orioles,-108,-112,0.49515,0.50485,0.04864,6
2024-08-08,Washington Nationals,San Francisco Giants,-105,-115,0.48917,0.51083,0.04708,6
2024-08-09,Arizona Diamondbacks,Philadelphia Phillies,-130,109,0.54114,0.45886,0.04274,6
2024-08-09,Boston Red Sox,Houston Astros,-134,114,0.54968,0.45032,0.04012,6
2024-08-09,Miami Marlins,San Diego Padres,115,-135,0.44741,0.55259,0.03958,6
2024-08-09,Minnesota Twins,Cleveland Guardians,-105,-112,0.49226,0.50774,0.0405,5
2024-08-09,Seattle Mariners,Detroit Tigers,-228,176,0.6568,0.3432,0.05763,6
2024-08-09,Tampa Bay Rays,Baltimore Orioles,112,-134,0.45206,0.54794,0.04343,6
2024-08-09,Toronto Blue Jays,Athletics,-160,130,0.58628,0.41372,0.05091,6
2024-08-09,Washington Nationals,Los Angeles Angels,100,-119,0.47921,0.52079,0.04338,6
2024-08-10,Arizona Diamondbacks,Philadelphia Phillies,115,-135,0.44741,0.55259,0.03958,6
2024-08-10,Boston Red Sox,Houston Astros,-115,-105,0.51083,0.48917,0.04708,6
2024-08-10,Chicago White Sox,Chicago Cubs,125,-148,0.42652,0.57348,0.04203,6
2024-08-10,Colorado Rockies,Atlanta Braves,139,-164,0.40219,0.59781,0.04034,6
2024-08-10,Kansas City Royals,St. Louis Cardinals,-124,104,0.5293,0.4707,0.04397,6
2024-08-10,Los Angeles Dodgers,Pittsburgh Pirates,-225,184,0.66326,0.33674,0.0438,6
2024-08-10,Miami Marlins,San Diego Padres,161,-194,0.36755,0.63245,0.04243,6
2024-08-10,Milwaukee Brewers,Cincinnati Reds,-160,130,0.58599,0.41401,0.05017,6
2024-08-10,Minnesota Twins,Cleveland Guardians,-112,-110,0.50266,0.49734,0.05322,6
2024-08-10,New York Yankees,Texas Rangers,-188,149,0.61933,0.38067,0.05499,6
2024-08-10,San Francisco Giants,Detroit Tigers,-199,162,0.63553,0.36447,0.04723,6
2024-08-10,Seattle Mariners,New York Mets,-130,110,0.54274,0.45726,0.04141,6
2024-08-10,Tampa Bay Rays,Baltimore Orioles,118,-140,0.44057,0.55943,0.04118,6
2024-08-10,Toronto Blue Jays,Athletics,-131,110,0.54357,0.45643,0.04329,6
2024-08-10,Washington Nationals,Los Angeles Angels,-110,-110,0.49946,0.50054,0.04648,6
2024-08-11,Arizona Diamondbacks,Philadelphia Phillies,-120,100,0.52174,0.47826,0.04545,6
2024-08-11,Boston Red Sox,Houston Astros,122,-146,0.4306,0.5694,0.04376,6
2024-08-11,Colorado Rockies,Atlanta Braves,165,-200,0.36145,0.63855,0.04403,6
2024-08-11,Los Angeles Dodgers,Pittsburgh Pirates,-112,-106,0.50659,0.49341,0.04286,6
2024-08-11,Miami Marlins,San Diego Padres,170,-206,0.35472,0.64528,0.04411,6
2024-08-11,Milwaukee Brewers,Cincinnati Reds,-130,110,0.54274,0.45726,0.04141,6
2024-08-11,Minnesota Twins,Cleveland Guardians,-120,100,0.52174,0.47826,0.04545,6
2024-08-11,New York Yankees,Texas Rangers,-148,124,0.57151,0.42849,0.0442,6
2024-08-11,San Francisco Giants,Detroit Tigers,-185,154,0.622,0.378,0.0436,6
2024-08-11,Seattle Mariners,New York Mets,-132,112,0.54714,0.45286,0.04159,6
2024-08-11,Tampa Bay Rays,Baltimore Orioles,-117,-102,0.51639,0.48361,0.04412,6
2024-08-11,Toronto Blue Jays,Athletics,-155,130,0.58299,0.41701,0.04263,6
2024-08-11,Washington Nationals,Los Angeles Angels,-160,135,0.59148,0.40852,0.04165,6
2024-08-12,Boston Red Sox,Texas Rangers,-128,105,0.5355,0.4645,0.05017,6
2024-08-12,Cincinnati Reds,St. Louis Cardinals,124,-148,0.42706,0.57294,0.04302,6
2024-08-12,Cleveland Guardians,Chicago Cubs,104,-124,0.46948,0.53052,0.04157,6
2024-08-12,Minnesota Twins,Kansas City Royals,-163,138,0.59597,0.40403,0.03994,6
2024-08-12,Tampa Bay Rays,Houston Astros,111,-132,0.45444,0.54556,0.0429,6
2024-08-13,Arizona Diamondbacks,Colorado Rockies,-300,240,0.71831,0.28169,0.04412,6
2024-08-13,Baltimore Orioles,Washington Nationals,-193,161,0.63225,0.36775,0.04184,6
2024-08-13,Boston Red Sox,Texas Rangers,-142,120,0.56349,0.43651,0.04132,6
2024-08-13,Chicago White Sox,New York Yankees,282,-358,0.25069,0.74931,0.04286,6
2024-08-13,Cincinnati Reds,St. Louis Cardinals,-134,114,0.54968,0.45032,0.04012,6
2024-08-13,Cleveland Guardians,Chicago Cubs,-156,130,0.5833,0.4167,0.04339,6
2024-08-13,Detroit Tigers,Seattle Mariners,-124,105,0.53202,0.46798,0.04237,6
2024-08-13,Los Angeles Angels,Toronto Blue Jays,-110,-110,0.5,0.5,0.04762,6
2024-08-13,Milwaukee Brewers,Los Angeles Dodgers,-104,-116,0.4869,0.5131,0.04456,6
2024-08-13,Minnesota Twins,Kansas City Royals,-124,104,0.53142,0.46858,0.04356,6
2024-08-13,New York Mets,Athletics,-193,161,0.63225,0.36775,0.04184,6
2024-08-13,Philadelphia Phillies,Miami Marlins,-205,171,0.64558,0.35442,0.04113,6
2024-08-13,San Diego Padres,Pittsburgh Pirates,-202,168,0.64148,0.35852,0.04271,6
2024-08-13,San Francisco Giants,Atlanta Braves,-110,-110,0.5,0.5,0.04762,6
2024-08-13,Tampa Bay Rays,Houston Astros,105,-125,0.46753,0.53247,0.04336,6
2024-08-14,Arizona Diamondbacks,Colorado Rockies,-202,169,0.64276,0.35724,0.04062,6
2024-08-14,Baltimore Orioles,Washington Nationals,-172,145,0.60798,0.39202,0.04119,6
2024-08-14,Boston Red Sox,Texas Rangers,-136,115,0.55337,0.44663,0.04139,6
2024-08-14,Chicago White Sox,New York Yankees,235,-292,0.28609,0.71391,0.04341,6
2024-08-14,Cincinnati Reds,St. Louis Cardinals,-105,-115,0.48917,0.51083,0.04708,6
2024-08-14,Cleveland Guardians,Chicago Cubs,-131,111,0.54475,0.45525,0.04103,6
2024-08-14,Detroit Tigers,Seattle Mariners,120,-142,0.43687,0.56313,0.04047,6
2024-08-14,Los Angeles Angels,Toronto Blue Jays,-105,-118,0.48668,0.51332,0.05243,6
2024-08-14,Milwaukee Brewers,Los Angeles Dodgers,-104,-116,0.48699,0.51301,0.04684,6
2024-08-14,Minnesota Twins,Kansas City Royals,-105,-115,0.48917,0.51083,0.04708,6
2024-08-14,New York Mets,Athletics,-225,185,0.66365,0.33635,0.04318,6
2024-08-14,Philadelphia Phillies,Miami Marlins,-169,142,0.60323,0.39677,0.04148,6
2024-08-14,San Diego Padres,Pittsburgh Pirates,-259,210,0.69102,0.30898,0.04403,6
2024-08-14,San Francisco Giants,Atlanta Braves,-113,-106,0.50821,0.49179,0.0439,6
2024-08-14,Tampa Bay Rays,Houston Astros,105,-125,0.46753,0.53247,0.04336,6
2024-08-15,Baltimore Orioles,Boston Red Sox,-169,134,0.59516,0.40484,0.0556,6
2024-08-15,Chicago White Sox,New York Yankees,200,-248,0.31881,0.68119,0.04556,6
2024-08-15,Detroit Tigers,Seattle Mariners,110,-136,0.45245,0.54755,0.05246,6
2024-08-15,Los Angeles Angels,Toronto Blue Jays,-114,-105,0.5093,0.4907,0.04381,6
2024-08-15,Milwaukee Brewers,Los Angeles Dodgers,-103,-116,0.48631,0.51369,0.04335,6
2024-08-15,New York Mets,Athletics,-199,164,0.63773,0.36227,0.04362,6
2024-08-15,Philadelphia Phillies,Washington Nationals,-272,220,0.70068,0.29932,0.04404,6
2024-08-15,San Francisco Giants,Atlanta Braves,-134,113,0.5491,0.4509,0.04122,6
2024-08-16,Baltimore Orioles,Boston Red Sox,-182,150,0.6176,0.3824,0.04602,6
2024-08-16,Chicago Cubs,Toronto Blue Jays,-130,110,0.54274,0.45726,0.04141,6
2024-08-16,Cincinnati Reds,Kansas City Royals,-152,122,0.57303,0.42697,0.05261,6
2024-08-16,Detroit Tigers,New York Yankees,169,-202,0.35705,0.64295,0.04117,6
2024-08-16,New York Mets,Miami Marlins,-270,220,0.70016,0.29984,0.04223,6
2024-08-16,Philadelphia Phillies,Washington Nationals,-279,226,0.70619,0.29381,0.04243,6
2024-08-16,Pittsburgh Pirates,Seattle Mariners,-120,100,0.52174,0.47826,0.04545,6
2024-08-16,Tampa Bay Rays,Arizona Diamondbacks,-105,-114,0.4907,0.5093,0.04381,6
2024-08-16,Texas Rangers,Minnesota Twins,100,-120,0.47826,0.52174,0.04545,6
2024-08-17,Athletics,San Francisco Giants,104,-128,0.46718,0.53282,0.05184,6
2024-08-17,Chicago Cubs,Toronto Blue Jays,-168,142,0.60221,0.39779,0.04094,6
2024-08-17,Cincinnati Reds,Kansas City Royals,-124,101,0.52622,0.47378,0.05009,6
2024-08-17,Colorado Rockies,San Diego Padres,140,-164,0.40118,0.59882,0.03859,6
2024-08-17,Detroit Tigers,New York Yankees,198,-245,0.3209,0.6791,0.04572,6
2024-08-17,Houston Astros,Chicago White Sox,-272,220,0.70068,0.29932,0.04404,6
2024-08-17,Los Angeles Angels,Atlanta Braves,139,-165,0.40191,0.59809,0.04105,6
2024-08-17,Milwaukee Brewers,Cleveland Guardians,-108,-110,0.49781,0.50219,0.04304,6
2024-08-17,New York Mets,Miami Marlins,-191,160,0.63052,0.36948,0.04097,6
2024-08-17,Philadelphia Phillies,Washington Nationals,-232,191,0.6702,0.3298,0.04198,6
2024-08-17,Pittsburgh Pirates,Seattle Mariners,130,-155,0.41701,0.58299,0.04263,6
2024-08-17,St. Louis Cardinals,Los Angeles Dodgers,115,-135,0.44741,0.55259,0.03958,6
2024-08-17,Tampa Bay Rays,Arizona Diamondbacks,-104,-116,0.4869,0.5131,0.04456,6
2024-08-17,Texas Rangers,Minnesota Twins,-125,105,0.53247,0.46753,0.04336,6
2024-08-18,Athletics,San Francisco Giants,134,-160,0.41035,0.58965,0.04365,6
2024-08-18,Baltimore Orioles,Boston Red Sox,-115,-105,0.51083,0.48917,0.04708,6
2024-08-18,Chicago Cubs,Toronto Blue Jays,-190,159,0.62899,0.37101,0.04068,6
2024-08-18,Cincinnati Reds,Kansas City Royals,-110,-110,0.50054,0.49946,0.04648,6
2024-08-18,Colorado Rockies,San Diego Padres,168,-202,0.35852,0.64148,0.04271,6
2024-08-18,Detroit Tigers,New York Yankees,-125,105,0.53247,0.46753,0.04336,6
2024-08-18,Houston Astros,Chicago White Sox,-375,295,0.75719,0.24281,0.04264,6
2024-08-18,Los Angeles Angels,Atlanta Braves,186,-236,0.33222,0.66778,0.05247,6
2024-08-18,Milwaukee Brewers,Cleveland Guardians,-125,106,0.53307,0.46693,0.04217,6
2024-08-18,New York Mets,Miami Marlins,-200,165,0.63855,0.36145,0.04403,6
2024-08-18,Philadelphia Phillies,Washington Nationals,-160,135,0.59148,0.40852,0.04165,6
2024-08-18,Pittsburgh Pirates,Seattle Mariners,142,-177,0.39223,0.60777,0.05136,6
2024-08-18,St. Louis Cardinals,Los Angeles Dodgers,-115,-105,0.51083,0.48917,0.04708,6
2024-08-18,Tampa Bay Rays,Arizona Diamondbacks,-105,-115,0.48917,0.51083,0.04708,6
2024-08-18,Texas Rangers,Minnesota Twins,-112,-111,0.50053,0.49947,0.05325,6
2024-08-19,Miami Marlins,Arizona Diamondbacks,172,-210,0.35137,0.64863,0.04439,6
2024-08-19,New York Mets,Baltimore Orioles,-135,115,0.55259,0.44741,0.03958,6
2024-08-19,Toronto Blue Jays,Cincinnati Reds,-155,130,0.58299,0.41701,0.04263,6
2024-08-20,Athletics,Tampa Bay Rays,104,-123,0.47115,0.52885,0.04297,6
2024-08-20,Atlanta Braves,Philadelphia Phillies,129,-154,0.41838,0.58162,0.04375,6
2024-08-20,Houston Astros,Boston Red Sox,-145,121,0.56672,0.43328,0.04433,6
2024-08-20,Kansas City Royals,Los Angeles Angels,-248,200,0.68119,0.31881,0.04556,6
2024-08-20,Los Angeles Dodgers,Seattle Mariners,-151,125,0.57512,0.42488,0.04604,6
2024-08-20,Miami Marlins,Arizona Diamondbacks,108,-130,0.45963,0.54037,0.04599,6
2024-08-20,New York Mets,Baltimore Orioles,-130,110,0.54274,0.45726,0.04141,6
2024-08-20,New York Yankees,Cleveland Guardians,-154,129,0.58131,0.41869,0.04298,6
2024-08-20,San Diego Padres,Minnesota Twins,-174,146,0.60996,0.39004,0.04221,6
2024-08-20,San Francisco Giants,Chicago White Sox,-242,198,0.67845,0.32155,0.0436,6
2024-08-20,St. Louis Cardinals,Milwaukee Brewers,-121,101,0.52392,0.47608,0.04502,6
2024-08-20,Texas Rangers,Pittsburgh Pirates,-160,135,0.59119,0.40881,0.04092,6
2024-08-20,Toronto Blue Jays,Cincinnati Reds,-125,105,0.53247,0.46753,0.04336,6
2024-08-20,Washington Nationals,Colorado Rockies,-165,138,0.59708,0.40292,0.04281,6
2024-08-21,Athletics,Tampa Bay Rays,101,-122,0.47561,0.52439,0.04605,6
2024-08-21,Atlanta Braves,Philadelphia Phillies,-111,-108,0.50327,0.49673,0.0453,6
2024-08-21,Chicago Cubs,Detroit Tigers,-146,124,0.5705,0.4295,0.04175,6
2024-08-21,Houston Astros,Boston Red Sox,-111,-108,0.50272,0.49728,0.04645,6
2024-08-21,Kansas City Royals,Los Angeles Angels,-208,168,0.6435,0.3565,0.04863,6
2024-08-21,Los Angeles Dodgers,Seattle Mariners,-165,132,0.59144,0.40856,0.05275,6
2024-08-21,Miami Marlins,Arizona Diamondbacks,141,-167,0.39882,0.60118,0.04041,6
2024-08-21,New York Mets,Baltimore Orioles,-145,121,0.56672,0.43328,0.04433,6
2024-08-21,New York Yankees,Cleveland Guardians,-206,168,0.64314,0.35686,0.04757,6
2024-08-21,San Diego Padres,Minnesota Twins,101,-120,0.47702,0.52298,0.04297,6
2024-08-21,San Francisco Giants,Chicago White Sox,-256,208,0.68871,0.31129,0.0447,6
2024-08-21,St. Louis Cardinals,Milwaukee Brewers,-119,100,0.52079,0.47921,0.04338,6
2024-08-21,Texas Rangers,Pittsburgh Pirates,-144,120,0.56456,0.43544,0.04387,6
2024-08-21,Washington Nationals,Colorado Rockies,-164,138,0.5963,0.4037,0.04298,6
2024-08-22,Athletics,Tampa Bay Rays,113,-135,0.44972,0.55028,0.04395,6
2024-08-22,Atlanta Braves,Philadelphia Phillies,-117,-105,0.51283,0.48717,0.05137,6
2024-08-22,Baltimore Orioles,Houston Astros,-162,138,0.59518,0.40482,0.0401,6
2024-08-22,Chicago Cubs,Detroit Tigers,-131,110,0.54357,0.45643,0.04329,6
2024-08-22,Kansas City Royals,Los Angeles Angels,-190,158,0.62785,0.37215,0.04352,6
2024-08-22,Los Angeles Dodgers,Seattle Mariners,-188,156,0.62586,0.37414,0.04204,6
2024-08-22,New York Yankees,Cleveland Guardians,-198,164,0.63734,0.36266,0.0425,6
2024-08-22,Pittsburgh Pirates,Cincinnati Reds,-154,126,0.57787,0.42213,0.05053,6
2024-08-22,St. Louis Cardinals,Milwaukee Brewers,109,-132,0.4568,0.5432,0.04743,6
2024-08-22,Toronto Blue Jays,Los Angeles Angels,-164,132,0.59117,0.40883,0.05204,6
2024-08-22,Washington Nationals,Colorado Rockies,-157,132,0.58683,0.41317,0.041,6
2024-08-23,Atlanta Braves,Washington Nationals,-272,218,0.69904,0.30096,0.0465,6
2024-08-23,Baltimore Orioles,Houston Astros,101,-120,0.47655,0.52345,0.044,6
2024-08-23,Boston Red Sox,Arizona Diamondbacks,-128,106,0.53689,0.46311,0.04567,6
2024-08-23,Cleveland Guardians,Texas Rangers,-148,124,0.57185,0.42815,0.04501,6
2024-08-23,Miami Marlins,Chicago Cubs,105,-125,0.46753,0.53247,0.04336,6
2024-08-23,New York Yankees,Colorado Rockies,-354,272,0.74383,0.25617,0.04795,6
2024-08-23,Pittsburgh Pirates,Cincinnati Reds,-115,-105,0.51083,0.48917,0.04708,6
2024-08-23,San Diego Padres,New York Mets,-160,135,0.59119,0.40881,0.04092,6
2024-08-23,Toronto Blue Jays,Los Angeles Angels,-197,163,0.63563,0.36437,0.04353,6
2024-08-24,Athletics,Milwaukee Brewers,-104,-115,0.48858,0.51142,0.04589,6
2024-08-24,Atlanta Braves,Washington Nationals,-170,144,0.60572,0.39428,0.03947,6
2024-08-24,Baltimore Orioles,Houston Astros,-112,-106,0.50769,0.49231,0.04279,6
2024-08-24,Boston Red Sox,Arizona Diamondbacks,-126,106,0.53472,0.46528,0.0408,6
2024-08-24,Chicago White Sox,Detroit Tigers,132,-156,0.41399,0.58601,0.04117,6
2024-08-24,Cleveland Guardians,Texas Rangers,-134,113,0.54989,0.45011,0.04304,6
2024-08-24,Kansas City Royals,Philadelphia Phillies,-138,116,0.55661,0.44339,0.04173,6
2024-08-24,Los Angeles Dodgers,Tampa Bay Rays,-200,166,0.63899,0.36101,0.04331,6
2024-08-24,Miami Marlins,Chicago Cubs,168,-202,0.3579,0.6421,0.04256,6
2024-08-24,Minnesota Twins,St. Louis Cardinals,-155,130,0.58299,0.41701,0.04263,6
2024-08-24,New York Yankees,Colorado Rockies,-320,260,0.73282,0.26718,0.03968,6
2024-08-24,San Diego Padres,New York Mets,-140,117,0.55829,0.44171,0.04329,6
2024-08-24,Seattle Mariners,San Francisco Giants,-155,130,0.58299,0.41701,0.04263,6
2024-08-24,Toronto Blue Jays,Los Angeles Angels,-185,152,0.62061,0.37939,0.04595,6
2024-08-25,Athletics,Milwaukee Brewers,118,-145,0.43664,0.56336,0.05055,6
2024-08-25,Atlanta Braves,Washington Nationals,-199,164,0.63773,0.36227,0.04362,6
2024-08-25,Baltimore Orioles,Houston Astros,-110,-110,0.5,0.5,0.04762,6
2024-08-25,Boston Red Sox,Arizona Diamondbacks,-130,110,0.54274,0.45726,0.04141,6
2024-08-25,Chicago White Sox,Detroit Tigers,135,-160,0.40881,0.59119,0.04092,6
2024-08-25,Cleveland Guardians,Texas Rangers,-127,106,0.53603,0.46397,0.04373,6
2024-08-25,Kansas City Royals,Philadelphia Phillies,-140,119,0.56129,0.43871,0.04082,6
2024-08-25,Los Angeles Dodgers,Tampa Bay Rays,-226,186,0.66512,0.33488,0.04229,6
2024-08-25,Miami Marlins,Chicago Cubs,150,-180,0.38356,0.61644,0.04286,6
2024-08-25,Minnesota Twins,St. Louis Cardinals,-142,120,0.56313,0.43687,0.04047,6
2024-08-25,New York Yankees,Colorado Rockies,-264,212,0.69386,0.30614,0.04527,6
2024-08-25,Pittsburgh Pirates,Cincinnati Reds,-109,-110,0.49945,0.50055,0.0442,6
2024-08-25,San Diego Padres,New York Mets,-144,122,0.56748,0.43252,0.04145,6
2024-08-25,Seattle Mariners,San Francisco Giants,-142,120,0.56313,0.43687,0.04047,6
2024-08-25,Toronto Blue Jays,Los Angeles Angels,-162,136,0.59337,0.40663,0.04205,6
2024-08-26,Boston Red Sox,Toronto Blue Jays,-160,134,0.58987,0.41013,0.04199,6
2024-08-26,Minnesota Twins,Atlanta Braves,-120,100,0.52174,0.47826,0.04545,6
2024-08-26,Philadelphia Phillies,Houston Astros,-199,164,0.63773,0.36227,0.04362,6
2024-08-26,Pittsburgh Pirates,Chicago Cubs,-116,-104,0.5131,0.4869,0.04456,6
2024-08-26,St. Louis Cardinals,San Diego Padres,-120,101,0.52345,0.47655,0.044,6
2024-08-26,Washington Nationals,New York Yankees,160,-190,0.3699,0.6301,0.03979,6
2024-08-27,Boston Red Sox,Toronto Blue Jays,-135,115,0.55259,0.44741,0.03958,6
2024-08-27,Chicago White Sox,Detroit Tigers,116,-136,0.44644,0.55356,0.03941,6
2024-08-27,Cincinnati Reds,Athletics,-141,118,0.56052,0.43948,0.04378,6
2024-08-27,Cleveland Guardians,Kansas City Royals,-163,138,0.59597,0.40403,0.03994,6
2024-08-27,Colorado Rockies,Miami Marlins,-115,-105,0.51083,0.48917,0.04708,6
